Red_Hero_Attempts_window_1,Red_Hero_Attempts_window_2,Red_Hero_Attempts_window_3,Red_Hero_Landed_window_1,Red_Hero_Landed_window_2,Red_Hero_Landed_window_3,Red_Hero_Time_window_1,Red_Hero_Time_window_2,Red_Hero_Time_window_3,Red_Villain_Attempts_window_1,Red_Villain_Attempts_window_2,Red_Villain_Attempts_window_3,Red_Villain_Landed_window_1,Red_Villain_Landed_window_2,Red_Villain_Landed_window_3,Red_Villain_Time_window_1,Red_Villain_Time_window_2,Red_Villain_Time_window_3,Blue_Hero_Attempts_window_1,Blue_Hero_Attempts_window_2,Blue_Hero_Attempts_window_3,Blue_Hero_Landed_window_1,Blue_Hero_Landed_window_2,Blue_Hero_Landed_window_3,Blue_Hero_Time_window_1,Blue_Hero_Time_window_2,Blue_Hero_Time_window_3,Blue_Villain_Attempts_window_1,Blue_Villain_Attempts_window_2,Blue_Villain_Attempts_window_3,Blue_Villain_Landed_window_1,Blue_Villain_Landed_window_2,Blue_Villain_Landed_window_3,Blue_Villain_Time_window_1,Blue_Villain_Time_window_2,Blue_Villain_Time_window_3,ExperienceDifference,Result
491.0,650.3752475247525,661.827750410509,142.0,317.9875247524752,323.3676518883416,2035.0,1848.810099009901,1881.4688013136288,626.0,630.890099009901,635.6417077175698,303.0,300.7821782178218,300.5476190476191,2047.0,1809.9780198019803,1831.0128078817734,18.0,647.0927810077519,649.366372053872,10.0,317.4425872093023,318.20454545454544,0.0,1794.2105135658915,1800.6946548821547,45.0,596.8095930232558,597.6561447811448,26.0,281.27470930232556,280.0833333333333,0.0,1743.2936046511627,1746.4050925925924,0,Loss
112.0,650.3752475247525,661.827750410509,40.0,317.9875247524752,323.3676518883416,556.0,1848.810099009901,1881.4688013136288,316.0,630.890099009901,635.6417077175698,123.0,300.7821782178218,300.5476190476191,568.0,1809.9780198019803,1831.0128078817734,695.0,647.0927810077519,649.366372053872,311.0,317.4425872093023,318.20454545454544,2592.0,1794.2105135658915,1800.6946548821547,686.0,596.8095930232558,597.6561447811448,265.0,281.27470930232556,280.0833333333333,2404.0,1743.2936046511627,1746.4050925925924,0,
212.0,650.3752475247525,661.827750410509,138.0,317.9875247524752,323.3676518883416,489.0,1848.810099009901,1881.4688013136288,167.0,630.890099009901,635.6417077175698,116.0,300.7821782178218,300.5476190476191,580.0,1809.9780198019803,1831.0128078817734,624.7311631309436,647.0927810077519,649.366372053872,307.8489392831017,317.4425872093023,318.20454545454544,1745.4045354791515,1794.2105135658915,1800.6946548821547,587.1367959034382,596.8095930232558,597.6561447811448,281.51316752011707,281.27470930232556,280.0833333333333,1715.00950987564,1743.2936046511627,1746.4050925925924,1,Loss
647.2924315619968,650.3752475247525,661.827750410509,317.31175523349435,317.9875247524752,323.3676518883416,1837.666344605475,1848.810099009901,1881.4688013136288,636.1677938808374,630.890099009901,635.6417077175698,306.05410628019325,300.7821782178218,300.5476190476191,1809.0979066022544,1809.9780198019803,1831.0128078817734,720.0,647.0927810077519,649.366372053872,199.0,317.4425872093023,318.20454545454544,2363.0,1794.2105135658915,1800.6946548821547,1286.0,596.8095930232558,597.6561447811448,675.0,281.27470930232556,280.0833333333333,2758.0,1743.2936046511627,1746.4050925925924,-1,
709.0,598.5,661.827750410509,295.0,244.0,323.3676518883416,2700.0,2461.0,1881.4688013136288,712.0,558.0,635.6417077175698,253.0,202.0,300.5476190476191,2468.0,2636.0,1831.0128078817734,680.0,653.0,649.366372053872,466.0,384.5,318.20454545454544,2185.0,2116.0,1800.6946548821547,613.0,552.0,597.6561447811448,271.0,206.5,280.0833333333333,2508.0,2271.5,1746.4050925925924,0,Loss
629.0,567.5,661.827750410509,287.0,332.5,323.3676518883416,2420.0,2099.5,1881.4688013136288,676.0,580.0,635.6417077175698,258.0,251.0,300.5476190476191,2665.0,2067.5,1831.0128078817734,2081.0,1755.5,649.366372053872,707.0,578.5,318.20454545454544,2581.0,2289.0,1800.6946548821547,1190.0,1209.0,597.6561447811448,678.0,668.0,280.0833333333333,2497.0,2739.5,1746.4050925925924,0,Win
616.0,650.3752475247525,661.827750410509,402.0,317.9875247524752,323.3676518883416,2727.0,1848.810099009901,1881.4688013136288,516.0,630.890099009901,635.6417077175698,294.0,300.7821782178218,300.5476190476191,2160.0,1809.9780198019803,1831.0128078817734,624.7311631309436,647.0927810077519,649.366372053872,307.8489392831017,317.4425872093023,318.20454545454544,1745.4045354791515,1794.2105135658915,1800.6946548821547,587.1367959034382,596.8095930232558,597.6561447811448,281.51316752011707,281.27470930232556,280.0833333333333,1715.00950987564,1743.2936046511627,1746.4050925925924,1,Win
647.2924315619968,650.3752475247525,661.827750410509,317.31175523349435,317.9875247524752,323.3676518883416,1837.666344605475,1848.810099009901,1881.4688013136288,636.1677938808374,630.890099009901,635.6417077175698,306.05410628019325,300.7821782178218,300.5476190476191,1809.0979066022544,1809.9780198019803,1831.0128078817734,521.0,478.0,649.366372053872,237.0,174.5,318.20454545454544,2776.0,1742.0,1800.6946548821547,667.0,514.0,597.6561447811448,438.0,332.0,280.0833333333333,2002.0,1488.0,1746.4050925925924,-2,Win
647.2924315619968,650.3752475247525,661.827750410509,317.31175523349435,317.9875247524752,323.3676518883416,1837.666344605475,1848.810099009901,1881.4688013136288,636.1677938808374,630.890099009901,635.6417077175698,306.05410628019325,300.7821782178218,300.5476190476191,1809.0979066022544,1809.9780198019803,1831.0128078817734,624.7311631309436,647.0927810077519,649.366372053872,307.8489392831017,317.4425872093023,318.20454545454544,1745.4045354791515,1794.2105135658915,1800.6946548821547,587.1367959034382,596.8095930232558,597.6561447811448,281.51316752011707,281.27470930232556,280.0833333333333,1715.00950987564,1743.2936046511627,1746.4050925925924,0,Win
647.2924315619968,650.3752475247525,661.827750410509,317.31175523349435,317.9875247524752,323.3676518883416,1837.666344605475,1848.810099009901,1881.4688013136288,636.1677938808374,630.890099009901,635.6417077175698,306.05410628019325,300.7821782178218,300.5476190476191,1809.0979066022544,1809.9780198019803,1831.0128078817734,624.7311631309436,647.0927810077519,649.366372053872,307.8489392831017,317.4425872093023,318.20454545454544,1745.4045354791515,1794.2105135658915,1800.6946548821547,587.1367959034382,596.8095930232558,597.6561447811448,281.51316752011707,281.27470930232556,280.0833333333333,1715.00950987564,1743.2936046511627,1746.4050925925924,0,Win
647.2924315619968,650.3752475247525,661.827750410509,317.31175523349435,317.9875247524752,323.3676518883416,1837.666344605475,1848.810099009901,1881.4688013136288,636.1677938808374,630.890099009901,635.6417077175698,306.05410628019325,300.7821782178218,300.5476190476191,1809.0979066022544,1809.9780198019803,1831.0128078817734,1416.0,647.0927810077519,649.366372053872,388.0,317.4425872093023,318.20454545454544,2482.0,1794.2105135658915,1800.6946548821547,1661.0,596.8095930232558,597.6561447811448,657.0,281.27470930232556,280.0833333333333,2366.0,1743.2936046511627,1746.4050925925924,-1,Win
647.2924315619968,650.3752475247525,661.827750410509,317.31175523349435,317.9875247524752,323.3676518883416,1837.666344605475,1848.810099009901,1881.4688013136288,636.1677938808374,630.890099009901,635.6417077175698,306.05410628019325,300.7821782178218,300.5476190476191,1809.0979066022544,1809.9780198019803,1831.0128078817734,624.7311631309436,647.0927810077519,649.366372053872,307.8489392831017,317.4425872093023,318.20454545454544,1745.4045354791515,1794.2105135658915,1800.6946548821547,587.1367959034382,596.8095930232558,597.6561447811448,281.51316752011707,281.27470930232556,280.0833333333333,1715.00950987564,1743.2936046511627,1746.4050925925924,0,Loss
647.2924315619968,650.3752475247525,661.827750410509,317.31175523349435,317.9875247524752,323.3676518883416,1837.666344605475,1848.810099009901,1881.4688013136288,636.1677938808374,630.890099009901,635.6417077175698,306.05410628019325,300.7821782178218,300.5476190476191,1809.0979066022544,1809.9780198019803,1831.0128078817734,624.7311631309436,647.0927810077519,649.366372053872,307.8489392831017,317.4425872093023,318.20454545454544,1745.4045354791515,1794.2105135658915,1800.6946548821547,587.1367959034382,596.8095930232558,597.6561447811448,281.51316752011707,281.27470930232556,280.0833333333333,1715.00950987564,1743.2936046511627,1746.4050925925924,0,Loss
1436.0,650.3752475247525,661.827750410509,665.0,317.9875247524752,323.3676518883416,0.0,1848.810099009901,1881.4688013136288,1358.0,630.890099009901,635.6417077175698,477.0,300.7821782178218,300.5476190476191,0.0,1809.9780198019803,1831.0128078817734,624.7311631309436,647.0927810077519,649.366372053872,307.8489392831017,317.4425872093023,318.20454545454544,1745.4045354791515,1794.2105135658915,1800.6946548821547,587.1367959034382,596.8095930232558,597.6561447811448,281.51316752011707,281.27470930232556,280.0833333333333,1715.00950987564,1743.2936046511627,1746.4050925925924,1,Win
37.0,650.3752475247525,661.827750410509,23.0,317.9875247524752,323.3676518883416,208.0,1848.810099009901,1881.4688013136288,128.0,630.890099009901,635.6417077175698,99.0,300.7821782178218,300.5476190476191,345.0,1809.9780198019803,1831.0128078817734,624.7311631309436,647.0927810077519,649.366372053872,307.8489392831017,317.4425872093023,318.20454545454544,1745.4045354791515,1794.2105135658915,1800.6946548821547,587.1367959034382,596.8095930232558,597.6561447811448,281.51316752011707,281.27470930232556,280.0833333333333,1715.00950987564,1743.2936046511627,1746.4050925925924,1,Win
647.2924315619968,650.3752475247525,661.827750410509,317.31175523349435,317.9875247524752,323.3676518883416,1837.666344605475,1848.810099009901,1881.4688013136288,636.1677938808374,630.890099009901,635.6417077175698,306.05410628019325,300.7821782178218,300.5476190476191,1809.0979066022544,1809.9780198019803,1831.0128078817734,624.7311631309436,647.0927810077519,649.366372053872,307.8489392831017,317.4425872093023,318.20454545454544,1745.4045354791515,1794.2105135658915,1800.6946548821547,587.1367959034382,596.8095930232558,597.6561447811448,281.51316752011707,281.27470930232556,280.0833333333333,1715.00950987564,1743.2936046511627,1746.4050925925924,0,Win
366.0,483.5,661.827750410509,188.0,313.5,323.3676518883416,0.0,1286.5,1881.4688013136288,405.0,373.5,635.6417077175698,264.0,244.0,300.5476190476191,0.0,1084.0,1831.0128078817734,782.0,418.0,649.366372053872,367.0,203.5,318.20454545454544,2742.0,1415.5,1800.6946548821547,643.0,327.5,597.6561447811448,282.0,144.5,280.0833333333333,2337.0,1191.5,1746.4050925925924,0,Loss
336.0,650.3752475247525,661.827750410509,224.0,317.9875247524752,323.3676518883416,1635.0,1848.810099009901,1881.4688013136288,472.0,630.890099009901,635.6417077175698,316.0,300.7821782178218,300.5476190476191,1549.0,1809.9780198019803,1831.0128078817734,624.7311631309436,647.0927810077519,649.366372053872,307.8489392831017,317.4425872093023,318.20454545454544,1745.4045354791515,1794.2105135658915,1800.6946548821547,587.1367959034382,596.8095930232558,597.6561447811448,281.51316752011707,281.27470930232556,280.0833333333333,1715.00950987564,1743.2936046511627,1746.4050925925924,1,Win
136.0,650.3752475247525,661.827750410509,56.0,317.9875247524752,323.3676518883416,342.0,1848.810099009901,1881.4688013136288,109.0,630.890099009901,635.6417077175698,84.0,300.7821782178218,300.5476190476191,519.0,1809.9780198019803,1831.0128078817734,18.0,647.0927810077519,649.366372053872,6.0,317.4425872093023,318.20454545454544,127.0,1794.2105135658915,1800.6946548821547,93.0,596.8095930232558,597.6561447811448,56.0,281.27470930232556,280.0833333333333,130.0,1743.2936046511627,1746.4050925925924,0,Win
486.0,939.0,661.827750410509,288.0,601.5,323.3676518883416,1439.0,2022.0,1881.4688013136288,433.0,726.0,635.6417077175698,285.0,542.5,300.5476190476191,3186.0,2788.5,1831.0128078817734,207.0,342.0,649.366372053872,75.0,196.5,318.20454545454544,855.0,1739.0,1800.6946548821547,211.0,231.0,597.6561447811448,101.0,145.0,280.0833333333333,864.0,1416.5,1746.4050925925924,0,Win
681.0,650.3752475247525,661.827750410509,406.0,317.9875247524752,323.3676518883416,1757.0,1848.810099009901,1881.4688013136288,654.0,630.890099009901,635.6417077175698,381.0,300.7821782178218,300.5476190476191,1497.0,1809.9780198019803,1831.0128078817734,624.7311631309436,647.0927810077519,649.366372053872,307.8489392831017,317.4425872093023,318.20454545454544,1745.4045354791515,1794.2105135658915,1800.6946548821547,587.1367959034382,596.8095930232558,597.6561447811448,281.51316752011707,281.27470930232556,280.0833333333333,1715.00950987564,1743.2936046511627,1746.4050925925924,1,Loss
155.0,650.3752475247525,661.827750410509,141.0,317.9875247524752,323.3676518883416,463.0,1848.810099009901,1881.4688013136288,17.0,630.890099009901,635.6417077175698,6.0,300.7821782178218,300.5476190476191,226.0,1809.9780198019803,1831.0128078817734,624.7311631309436,647.0927810077519,649.366372053872,307.8489392831017,317.4425872093023,318.20454545454544,1745.4045354791515,1794.2105135658915,1800.6946548821547,587.1367959034382,596.8095930232558,597.6561447811448,281.51316752011707,281.27470930232556,280.0833333333333,1715.00950987564,1743.2936046511627,1746.4050925925924,1,Win
423.0,650.3752475247525,661.827750410509,182.0,317.9875247524752,323.3676518883416,1379.0,1848.810099009901,1881.4688013136288,510.0,630.890099009901,635.6417077175698,220.0,300.7821782178218,300.5476190476191,1079.0,1809.9780198019803,1831.0128078817734,63.0,201.0,649.366372053872,12.0,73.5,318.20454545454544,200.0,416.5,1800.6946548821547,221.0,346.5,597.6561447811448,80.0,156.5,280.0833333333333,493.0,639.5,1746.4050925925924,-1,Win
387.0,599.0,661.827750410509,162.0,325.0,323.3676518883416,0.0,1523.0,1881.4688013136288,1355.0,1264.0,635.6417077175698,755.0,659.0,300.5476190476191,0.0,944.5,1831.0128078817734,1255.0,647.0927810077519,649.366372053872,625.0,317.4425872093023,318.20454545454544,2101.0,1794.2105135658915,1800.6946548821547,598.0,596.8095930232558,597.6561447811448,300.0,281.27470930232556,280.0833333333333,3011.0,1743.2936046511627,1746.4050925925924,1,Loss
637.0,650.3752475247525,661.827750410509,434.0,317.9875247524752,323.3676518883416,1430.0,1848.810099009901,1881.4688013136288,168.0,630.890099009901,635.6417077175698,119.0,300.7821782178218,300.5476190476191,1345.0,1809.9780198019803,1831.0128078817734,290.0,647.0927810077519,649.366372053872,74.0,317.4425872093023,318.20454545454544,723.0,1794.2105135658915,1800.6946548821547,484.0,596.8095930232558,597.6561447811448,246.0,281.27470930232556,280.0833333333333,777.0,1743.2936046511627,1746.4050925925924,0,Win
1722.0,1253.5,661.827750410509,724.0,541.0,323.3676518883416,2160.0,1762.0,1881.4688013136288,952.0,776.5,635.6417077175698,292.0,282.5,300.5476190476191,2803.0,2185.0,1831.0128078817734,1553.0,647.0927810077519,649.366372053872,610.0,317.4425872093023,318.20454545454544,2501.0,1794.2105135658915,1800.6946548821547,1208.0,596.8095930232558,597.6561447811448,397.0,281.27470930232556,280.0833333333333,2815.0,1743.2936046511627,1746.4050925925924,1,Win
397.0,650.3752475247525,661.827750410509,171.0,317.9875247524752,323.3676518883416,1373.0,1848.810099009901,1881.4688013136288,277.0,630.890099009901,635.6417077175698,113.0,300.7821782178218,300.5476190476191,961.0,1809.9780198019803,1831.0128078817734,333.0,647.0927810077519,649.366372053872,178.0,317.4425872093023,318.20454545454544,0.0,1794.2105135658915,1800.6946548821547,403.0,596.8095930232558,597.6561447811448,229.0,281.27470930232556,280.0833333333333,0.0,1743.2936046511627,1746.4050925925924,0,Win
334.0,231.0,661.827750410509,80.0,89.5,323.3676518883416,1204.0,774.5,1881.4688013136288,544.0,290.5,635.6417077175698,224.0,123.5,300.5476190476191,1270.0,739.0,1831.0128078817734,624.7311631309436,647.0927810077519,649.366372053872,307.8489392831017,317.4425872093023,318.20454545454544,1745.4045354791515,1794.2105135658915,1800.6946548821547,587.1367959034382,596.8095930232558,597.6561447811448,281.51316752011707,281.27470930232556,280.0833333333333,1715.00950987564,1743.2936046511627,1746.4050925925924,2,Win
391.0,650.3752475247525,661.827750410509,268.0,317.9875247524752,323.3676518883416,3361.0,1848.810099009901,1881.4688013136288,245.0,630.890099009901,635.6417077175698,144.0,300.7821782178218,300.5476190476191,1307.0,1809.9780198019803,1831.0128078817734,99.0,647.0927810077519,649.366372053872,53.0,317.4425872093023,318.20454545454544,804.0,1794.2105135658915,1800.6946548821547,69.0,596.8095930232558,597.6561447811448,51.0,281.27470930232556,280.0833333333333,543.0,1743.2936046511627,1746.4050925925924,0,Loss
896.0,841.5,661.827750410509,385.0,405.0,323.3676518883416,1486.0,1826.5,1881.4688013136288,700.0,659.0,635.6417077175698,209.0,285.5,300.5476190476191,1059.0,1916.0,1831.0128078817734,379.0,647.0927810077519,649.366372053872,130.0,317.4425872093023,318.20454545454544,675.0,1794.2105135658915,1800.6946548821547,341.0,596.8095930232558,597.6561447811448,136.0,281.27470930232556,280.0833333333333,675.0,1743.2936046511627,1746.4050925925924,1,Loss
864.0,650.3752475247525,661.827750410509,147.0,317.9875247524752,323.3676518883416,1511.0,1848.810099009901,1881.4688013136288,599.0,630.890099009901,635.6417077175698,329.0,300.7821782178218,300.5476190476191,2070.0,1809.9780198019803,1831.0128078817734,351.0,647.0927810077519,649.366372053872,315.0,317.4425872093023,318.20454545454544,1219.0,1794.2105135658915,1800.6946548821547,198.0,596.8095930232558,597.6561447811448,152.0,281.27470930232556,280.0833333333333,616.0,1743.2936046511627,1746.4050925925924,0,Win
433.0,591.5,661.827750410509,285.0,385.0,323.3676518883416,3186.0,1593.0,1881.4688013136288,486.0,453.0,635.6417077175698,288.0,251.0,300.5476190476191,1439.0,719.5,1831.0128078817734,755.0,887.0,649.366372053872,353.0,576.5,318.20454545454544,2655.0,2523.0,1800.6946548821547,510.0,951.0,597.6561447811448,192.0,553.5,280.0833333333333,2560.0,2582.5,1746.4050925925924,0,Win
771.0,650.3752475247525,661.827750410509,511.0,317.9875247524752,323.3676518883416,2379.0,1848.810099009901,1881.4688013136288,612.0,630.890099009901,635.6417077175698,443.0,300.7821782178218,300.5476190476191,2498.0,1809.9780198019803,1831.0128078817734,1757.0,647.0927810077519,649.366372053872,685.0,317.4425872093023,318.20454545454544,2602.0,1794.2105135658915,1800.6946548821547,1629.0,596.8095930232558,597.6561447811448,507.0,281.27470930232556,280.0833333333333,2622.0,1743.2936046511627,1746.4050925925924,0,Loss
1132.0,640.5,661.827750410509,477.0,283.5,323.3676518883416,2515.0,1480.0,1881.4688013136288,1373.0,753.5,635.6417077175698,402.0,227.5,300.5476190476191,2665.0,1531.5,1831.0128078817734,772.0,647.0927810077519,649.366372053872,397.0,317.4425872093023,318.20454545454544,2758.0,1794.2105135658915,1800.6946548821547,586.0,596.8095930232558,597.6561447811448,294.0,281.27470930232556,280.0833333333333,2041.0,1743.2936046511627,1746.4050925925924,1,Win
818.0,416.5,661.827750410509,382.0,192.0,323.3676518883416,2999.0,1499.5,1881.4688013136288,476.0,240.0,635.6417077175698,164.0,84.0,300.5476190476191,2216.0,1108.0,1831.0128078817734,136.0,647.0927810077519,649.366372053872,62.0,317.4425872093023,318.20454545454544,356.0,1794.2105135658915,1800.6946548821547,65.0,596.8095930232558,597.6561447811448,39.0,281.27470930232556,280.0833333333333,233.0,1743.2936046511627,1746.4050925925924,1,Win
780.0,650.3752475247525,661.827750410509,326.0,317.9875247524752,323.3676518883416,2904.0,1848.810099009901,1881.4688013136288,432.0,630.890099009901,635.6417077175698,113.0,300.7821782178218,300.5476190476191,2235.0,1809.9780198019803,1831.0128078817734,474.0,647.0927810077519,649.366372053872,324.0,317.4425872093023,318.20454545454544,177.0,1794.2105135658915,1800.6946548821547,691.0,596.8095930232558,597.6561447811448,411.0,281.27470930232556,280.0833333333333,177.0,1743.2936046511627,1746.4050925925924,0,Win
242.0,441.5,661.827750410509,127.0,297.0,323.3676518883416,1960.0,980.0,1881.4688013136288,298.0,279.0,635.6417077175698,230.0,213.5,300.5476190476191,2702.0,1351.0,1831.0128078817734,624.7311631309436,647.0927810077519,649.366372053872,307.8489392831017,317.4425872093023,318.20454545454544,1745.4045354791515,1794.2105135658915,1800.6946548821547,587.1367959034382,596.8095930232558,597.6561447811448,281.51316752011707,281.27470930232556,280.0833333333333,1715.00950987564,1743.2936046511627,1746.4050925925924,2,
647.2924315619968,650.3752475247525,661.827750410509,317.31175523349435,317.9875247524752,323.3676518883416,1837.666344605475,1848.810099009901,1881.4688013136288,636.1677938808374,630.890099009901,635.6417077175698,306.05410628019325,300.7821782178218,300.5476190476191,1809.0979066022544,1809.9780198019803,1831.0128078817734,624.7311631309436,647.0927810077519,649.366372053872,307.8489392831017,317.4425872093023,318.20454545454544,1745.4045354791515,1794.2105135658915,1800.6946548821547,587.1367959034382,596.8095930232558,597.6561447811448,281.51316752011707,281.27470930232556,280.0833333333333,1715.00950987564,1743.2936046511627,1746.4050925925924,0,Loss
1155.0,785.5,661.827750410509,520.0,312.5,323.3676518883416,1742.0,1370.5,1881.4688013136288,881.0,629.0,635.6417077175698,294.0,260.0,300.5476190476191,1517.0,1252.0,1831.0128078817734,624.7311631309436,647.0927810077519,649.366372053872,307.8489392831017,317.4425872093023,318.20454545454544,1745.4045354791515,1794.2105135658915,1800.6946548821547,587.1367959034382,596.8095930232558,597.6561447811448,281.51316752011707,281.27470930232556,280.0833333333333,1715.00950987564,1743.2936046511627,1746.4050925925924,2,Loss
2442.0,1580.5,661.827750410509,933.0,620.5,323.3676518883416,2772.0,2577.0,1881.4688013136288,1736.0,1241.5,635.6417077175698,615.0,447.0,300.5476190476191,2501.0,2544.5,1831.0128078817734,510.0,647.0927810077519,649.366372053872,220.0,317.4425872093023,318.20454545454544,1079.0,1794.2105135658915,1800.6946548821547,423.0,596.8095930232558,597.6561447811448,182.0,281.27470930232556,280.0833333333333,1379.0,1743.2936046511627,1746.4050925925924,1,Win
